,time,air_temp,relative_hum,lamp_status,outside_temp,rain
0,43815.0,21.2,62.4,0,6.9,0.0
1,43815.00347,21.8,61.1,0,6.9,0.0
2,43815.00694,21.3,67.8,0,6.9,0.0
3,43815.01042,21.8,65.7,0,6.9,0.0
4,43815.01389,21.6,63.1,0,6.700000007,0.0
5,43815.01736,21.5,63.1,0,6.7,0.0
6,43815.02083,21.2,65.9,0,6.70000001,0.0
7,43815.02431,21.4,64.8,0,6.799999987,0.0
8,43815.02778,21.3,63.0,0,6.8,0.0
9,43815.03125,21.5,61.9,0,6.8,0.0
10,43815.03472,21.1,63.4,0,6.7,0.0
11,43815.03819,21.0,62.7,0,6.7,0.0
12,43815.04167,21.1,61.8,0,6.60000001,0.0
13,43815.04514,21.1,61.4,0,6.500000003,0.0
14,43815.04861,21.1,61.0,0,6.4,0.0
15,43815.05208,20.7,61.9,0,6.39999999,0.0
16,43815.05556,20.8,62.1,0,6.300000013,0.0
17,43815.05903,20.9,60.9,0,6.3,0.0
18,43815.0625,20.7,61.1,0,6.2,0.0
19,43815.06597,20.6,61.7,0,6.2,0.0
20,43815.06944,20.9,60.5,0,6.2,0.0
21,43815.07292,20.5,61.7,0,6.2,0.0
22,43815.07639,20.7,61.9,0,6.2,0.0
23,43815.07986,21.0,60.4,0,6.100000003,0.0
24,43815.08333,20.6,62.5,0,6.2,0.0
25,43815.08681,21.0,61.7,0,6.2,0.0
26,43815.09028,21.1,60.2,0,6.2,0.0
27,43815.09375,20.4,63.8,0,6.2,0.0
28,43815.09722,21.0,62.9,0,6.2,0.0
29,43815.10069,21.4,60.8,0,6.2,0.0
30,43815.10417,20.8,66.9,0,6.10000001,0.0
31,43815.10764,21.2,64.5,0,6.1,0.0
32,43815.11111,21.5,62.1,0,6.1,0.0
33,43815.11458,21.2,62.9,0,6.09999999,0.0
34,43815.11806,21.1,62.9,0,6.000000013,0.0
35,43815.12153,21.4,61.6,0,6.099999993,0.0
36,43815.125,21.3,62.4,0,6.1,0.0
37,43815.12847,21.3,61.9,0,6.0,0.0
38,43815.13194,21.2,61.2,0,6.0,0.0
39,43815.13542,20.8,62.7,0,6.09999999,0.0
40,43815.13889,21.0,61.9,0,6.1,0.0
41,43815.14236,20.9,61.0,0,6.1,0.0
42,43815.14583,20.7,61.5,0,6.1,0.0
43,43815.14931,20.8,62.7,0,6.1,0.0
44,43815.15278,20.9,61.6,0,6.1,0.0
45,43815.15625,21.0,60.3,0,6.1,0.0
46,43815.15972,20.3,63.0,0,6.1,0.0
47,43815.16319,20.6,63.5,0,6.1,0.0
48,43815.16667,20.8,61.7,0,6.1,0.0
49,43815.17014,21.3,60.4,0,6.1,0.0
50,43815.17361,20.5,65.1,0,6.1,0.0
51,43815.17708,20.7,64.4,0,6.09999999,0.0
52,43815.18056,21.2,62.3,0,6.000000013,0.0
53,43815.18403,21.2,61.3,0,6.0,0.0
54,43815.1875,20.7,63.0,0,6.0,0.0
55,43815.19097,20.8,63.9,0,5.999999993,0.0
56,43815.19444,21.1,62.3,0,5.900000013,0.0
57,43815.19792,21.2,61.0,0,5.99999999,0.0
58,43815.20139,20.8,62.9,0,6.0,0.0
59,43815.20486,21.0,62.8,0,6.0,0.0
60,43815.20833,21.4,61.2,0,6.0,0.0
61,43815.21181,20.8,64.0,0,6.0,0.0
62,43815.21528,20.9,63.1,0,6.0,0.0
63,43815.21875,21.2,61.4,0,6.0,0.0
64,43815.22222,21.1,62.7,0,6.0,0.0
65,43815.22569,21.1,62.0,0,6.0,0.0
66,43815.22917,21.1,61.1,0,6.09999999,0.0
67,43815.23264,20.7,62.9,0,6.1,0.0
68,43815.23611,20.9,62.9,0,6.0,0.0
69,43815.23958,21.4,61.4,0,6.0,0.0
70,43815.24306,20.7,62.9,0,6.0,0.0
71,43815.24653,21.0,62.7,0,6.099999993,0.0
72,43815.25,21.2,61.1,0,6.1,0.0
73,43815.25347,21.0,61.8,0,6.099999993,0.0
74,43815.25694,21.2,60.9,0,6.000000013,0.0
75,43815.26042,20.6,63.0,0,6.09999999,0.0
76,43815.26389,21.0,63.1,0,6.1,0.0
77,43815.26736,21.0,61.8,0,6.1,0.0
78,43815.27083,20.9,61.0,0,6.10000001,0.0
79,43815.27431,21.1,61.5,0,6.199999987,0.0
80,43815.27778,21.0,60.7,0,6.2,0.0
81,43815.28125,20.7,62.8,0,6.2,0.0
82,43815.28472,20.8,62.4,0,6.3,0.0
83,43815.28819,21.1,61.2,0,6.3,0.0
84,43815.29167,20.9,62.1,0,6.3,0.0
85,43815.29514,21.1,61.6,0,6.3,0.0
86,43815.29861,20.8,62.3,0,6.200000003,0.0
87,43815.30208,21.0,62.4,0,6.3,0.0
88,43815.30556,21.3,61.2,0,6.3,0.0
89,43815.30903,20.8,63.5,0,6.399999993,0.0
90,43815.3125,20.9,63.2,0,6.4,0.0
91,43815.31597,21.0,62.2,0,6.5,0.0
92,43815.31944,21.2,61.4,0,6.5,0.0
93,43815.32292,20.9,62.6,0,6.5,0.0
94,43815.32639,21.1,62.2,0,6.5,0.0
95,43815.32986,21.3,61.3,0,6.6,0.0
96,43815.33333,21.0,63.2,0,6.6,0.0
97,43815.33681,21.1,62.5,0,6.6,0.0
98,43815.34028,21.2,61.6,0,6.699999993,0.0
99,43815.34375,21.2,61.3,0,6.8,0.0
100,43815.34722,20.9,63.1,0,7.000000007,0.0
101,43815.35069,21.1,62.4,100,7.099999987,0.0
102,43815.35417,21.3,61.4,100,7.19999999,0.0
103,43815.35764,21.3,62.8,100,7.299999997,0.0
104,43815.36111,21.9,61.8,100,7.200000007,0.0
105,43815.36458,21.1,66.9,100,7.4,0.0
106,43815.36806,22.0,66.4,100,7.4,0.0
107,43815.37153,22.2,64.0,100,7.4,0.0
108,43815.375,22.1,64.4,100,7.5,0.0
109,43815.37847,22.3,66.8,100,7.6,0.0
110,43815.38194,22.3,65.1,100,7.6,0.0
111,43815.38542,22.5,63.5,100,7.69999999,0.0
112,43815.38889,21.9,66.7,100,7.799999997,0.0
113,43815.39236,22.2,65.4,100,7.800000003,0.0
114,43815.39583,22.2,64.2,100,7.90000001,0.0
115,43815.39931,22.4,63.5,100,7.999999987,0.0
116,43815.40278,22.0,65.7,100,8.099999993,0.0
117,43815.40625,21.9,66.0,100,8.0,0.0
118,43815.40972,21.8,65.5,100,8.1,0.0
119,43815.41319,22.0,64.7,100,8.1,0.0
120,43815.41667,21.8,64.6,100,8.1,0.0
121,43815.42014,21.9,64.3,100,8.199999997,0.0
122,43815.42361,22.0,63.6,100,8.200000003,0.0
123,43815.42708,22.0,63.5,100,8.30000001,0.0
124,43815.43056,21.8,63.5,100,8.399999987,0.0
125,43815.43403,21.9,63.1,100,8.4,0.0
126,43815.4375,21.8,63.5,100,8.4,0.0
127,43815.44097,21.8,63.6,100,8.4,0.0
128,43815.44444,21.8,63.4,100,8.4,0.0
129,43815.44792,21.8,63.1,100,8.49999999,0.0
130,43815.45139,21.8,63.0,100,8.5,0.0
131,43815.45486,21.7,64.1,100,8.500000003,0.0
132,43815.45833,21.7,64.1,100,8.6,0.0
133,43815.46181,21.7,63.8,100,8.6,0.0
134,43815.46528,21.7,63.3,100,8.6,0.0
135,43815.46875,21.7,62.9,100,8.7,0.0
136,43815.47222,21.5,62.3,100,8.600000007,0.0
137,43815.47569,21.4,63.4,100,8.699999987,0.0
138,43815.47917,21.2,65.2,100,8.7,0.0
139,43815.48264,21.6,64.0,100,8.799999997,0.0
140,43815.48611,21.5,63.6,100,8.799999997,0.0
141,43815.48958,21.4,63.6,100,8.70000001,0.0
142,43815.49306,21.7,64.2,100,8.799999987,0.0
143,43815.49653,21.8,64.5,100,8.899999993,0.0
144,43815.5,21.6,64.0,100,8.9,0.0
145,43815.50347,21.7,64.8,100,8.799999993,0.0
146,43815.50694,21.7,65.6,100,8.700000013,0.0
147,43815.51042,21.4,65.4,100,8.79999999,0.0
148,43815.51389,21.2,66.5,100,8.700000003,0.0
149,43815.51736,21.4,66.4,100,8.8,0.0
150,43815.52083,21.4,66.6,100,8.8,0.0
151,43815.52431,21.5,67.5,100,8.8,0.0
152,43815.52778,21.4,67.4,100,8.8,0.0
153,43815.53125,21.3,67.6,100,8.8,0.0
154,43815.53472,21.3,68.2,100,8.8,0.0
155,43815.53819,21.2,68.1,100,8.8,0.0
156,43815.54167,21.2,67.8,100,8.89999999,0.0
157,43815.54514,21.1,68.5,100,8.800000003,0.0
158,43815.54861,21.0,68.2,100,8.8,0.0
159,43815.55208,21.4,68.0,100,8.8,0.0
160,43815.55556,21.1,68.5,100,8.8,0.0
161,43815.55903,21.1,68.5,100,8.8,0.0
162,43815.5625,21.1,68.4,100,8.8,0.0
163,43815.56597,21.1,68.4,100,8.8,0.0
164,43815.56944,21.1,67.8,100,8.8,0.0
165,43815.57292,21.1,68.1,100,8.89999999,0.0
166,43815.57639,21.1,67.8,100,8.9,0.0
167,43815.57986,21.2,67.2,100,8.9,0.0
168,43815.58333,21.2,67.9,100,8.90000001,0.0
169,43815.58681,21.0,68.0,100,8.999999987,0.0
170,43815.59028,20.9,68.1,100,8.800000013,0.0
171,43815.59375,20.9,68.7,100,8.9,0.0
172,43815.59722,21.1,68.7,100,8.999999993,0.0
173,43815.60069,20.9,68.9,100,8.900000013,0.0
174,43815.60417,21.2,69.4,100,8.99999999,0.0
175,43815.60764,21.3,68.7,100,8.900000003,0.0
176,43815.61111,21.2,68.7,100,8.999999993,0.0
177,43815.61458,21.2,68.8,100,8.8,1.01e-07
178,43815.61806,20.9,68.3,100,8.8,0.999999866
179,43815.62153,20.7,69.1,100,8.700000007,6.71e-08
180,43815.625,20.8,69.0,100,8.7,0.0
181,43815.62847,20.5,68.2,100,8.8,0.999999933
182,43815.63194,20.7,68.7,100,8.8,1.34e-07
183,43815.63542,20.9,67.8,100,8.8,0.0
184,43815.63889,20.6,67.6,100,8.8,0.0
185,43815.64236,20.9,68.0,100,8.7,0.0
186,43815.64583,20.7,66.8,100,8.7,0.0
187,43815.64931,20.6,67.0,100,8.7,0.0
188,43815.65278,20.7,66.9,100,8.7,0.999999933
189,43815.65625,20.7,66.3,100,8.7,0.0
190,43815.65972,20.6,66.6,100,8.6,0.0
191,43815.66319,20.9,66.1,100,8.6,0.0
192,43815.66667,20.6,66.4,100,8.6,0.0
193,43815.67014,20.9,66.8,100,8.699999997,0.0
194,43815.67361,20.4,66.0,100,8.600000003,0.0
195,43815.67708,19.8,66.4,100,8.69999999,0.0
196,43815.68056,19.6,66.6,100,8.600000013,0.0
197,43815.68403,19.5,66.3,100,8.699999993,0.0
198,43815.6875,19.6,66.4,100,8.6,0.0
199,43815.69097,19.9,66.2,100,8.6,0.0
200,43815.69444,20.3,65.7,100,8.6,0.0
201,43815.69792,20.4,65.3,100,8.6,0.0
202,43815.70139,20.6,65.2,100,8.6,0.0
203,43815.70486,20.5,65.3,100,8.6,0.0
204,43815.70833,20.7,65.5,100,8.59999999,0.0
205,43815.71181,20.7,65.8,100,8.500000013,0.0
206,43815.71528,20.5,66.4,100,8.400000007,0.0
207,43815.71875,20.4,66.5,100,8.4,0.0
208,43815.72222,20.5,66.7,100,8.4,0.0
209,43815.72569,20.6,66.2,100,8.4,0.0
210,43815.72917,20.8,66.3,100,8.49999999,0.0
211,43815.73264,20.7,66.1,100,8.400000003,0.0
212,43815.73611,20.7,66.0,100,8.400000003,0.0
213,43815.73958,20.7,66.3,100,8.5,0.0
214,43815.74306,20.9,66.2,100,8.5,0.0
215,43815.74653,20.7,66.3,100,8.5,0.999999933
216,43815.75,20.8,66.6,100,8.4,0.0
217,43815.75347,20.7,66.4,100,8.499999993,6.71e-08
218,43815.75694,20.8,66.6,100,8.400000013,0.999999866
219,43815.76042,20.8,66.4,100,8.4,1.0
220,43815.76389,20.9,65.6,100,8.4,3.35e-08
221,43815.76736,20.9,65.4,100,8.3,3.35e-08
222,43815.77083,20.9,65.1,100,8.3,1.0
223,43815.77431,20.8,64.9,100,8.3,1.0
224,43815.77778,20.8,65.1,0,8.200000007,6.71e-08
225,43815.78125,19.4,66.0,0,8.2,0.0
226,43815.78472,17.5,68.5,0,8.299999987,0.0
227,43815.78819,17.2,68.9,0,8.100000027,0.0
228,43815.79167,15.8,68.8,0,8.19999999,0.0
229,43815.79514,15.7,70.8,0,8.100000003,0.0
230,43815.79861,15.9,70.3,0,8.1,3.35e-08
231,43815.80208,15.4,70.5,0,8.09999999,1.0
232,43815.80556,15.5,71.2,0,8.000000013,1.0
233,43815.80903,15.4,71.2,0,8.099999993,6.71e-08
234,43815.8125,15.5,71.7,0,8.1,0.0
235,43815.81597,15.1,72.2,0,8.099999993,0.0
236,43815.81944,14.9,72.8,0,8.000000013,0.0
237,43815.82292,14.7,73.5,0,8.0,0.0
238,43815.82639,14.6,73.9,0,7.900000003,0.0
239,43815.82986,14.4,74.3,0,8.099999997,1.0
240,43815.83333,14.4,74.9,0,7.99999999,1.0
241,43815.83681,14.4,75.3,0,7.900000013,1.0
242,43815.84028,14.4,75.7,0,7.800000007,1.0
243,43815.84375,14.4,76.1,0,7.7,1.0
244,43815.84722,14.3,76.8,0,7.7,1.0
245,43815.85069,14.1,77.2,0,7.7,1.0
246,43815.85417,14.3,77.8,0,7.7,1.01e-07
247,43815.85764,14.2,78.5,0,7.600000003,0.0
248,43815.86111,14.2,79.1,0,7.6,1.0
249,43815.86458,14.0,79.4,0,7.59999999,0.999999899
250,43815.86806,14.1,79.8,0,7.500000013,1.34e-07
251,43815.87153,13.9,80.3,0,7.400000007,0.999999933
252,43815.875,13.9,80.8,0,7.4,1.0
253,43815.87847,13.8,81.0,0,7.3,1.0
254,43815.88194,13.8,81.4,0,7.3,1.0
255,43815.88542,13.8,81.6,0,7.3,1.0
256,43815.88889,13.7,81.9,0,7.200000003,1.0
257,43815.89236,13.7,82.2,0,7.2,1.0
258,43815.89583,13.4,82.6,0,7.2,1.0
259,43815.89931,13.3,82.9,0,7.2,1.0
260,43815.90278,13.5,83.2,0,7.2,1.0
261,43815.90625,13.5,83.4,0,7.1,1.0
262,43815.90972,13.4,83.5,0,7.2,1.0
263,43815.91319,13.4,83.7,0,7.2,1.0
264,43815.91667,13.3,83.9,0,7.10000001,1.0
265,43815.92014,13.2,84.2,0,7.1,1.0
266,43815.92361,13.2,84.4,0,7.1,1.0
267,43815.92708,13.1,84.6,0,7.1,1.0
268,43815.93056,13.0,84.9,0,7.1,1.0
269,43815.93403,13.2,84.5,0,7.000000007,1.0
270,43815.9375,13.4,83.4,0,7.0,1.0
271,43815.94097,13.3,82.7,0,7.0,1.0
272,43815.94444,13.3,82.4,0,7.0,1.0
273,43815.94792,13.3,82.2,0,6.90000001,1.0
274,43815.95139,13.3,82.2,0,6.9,1.0
275,43815.95486,13.1,82.4,0,6.800000003,1.0
276,43815.95833,13.1,82.2,0,6.89999999,1.0
277,43815.96181,13.2,82.2,0,6.800000013,1.0
278,43815.96528,13.1,82.3,0,6.8,1.0
279,43815.96875,13.1,82.3,0,6.8,1.0
280,43815.97222,13.1,82.4,0,6.8,0.0
281,43815.97569,13.0,82.6,0,6.8,0.0
282,43815.97917,12.9,82.8,0,6.8,0.0
283,43815.98264,13.0,82.9,0,6.8,0.0
284,43815.98611,12.9,83.2,0,6.800000003,0.0
285,43815.98958,12.8,83.2,0,6.9,0.0
286,43815.99306,12.7,83.5,0,6.9,0.0
287,43815.99653,12.7,83.8,0,6.9,0.0
288,43816.0,12.7,83.9,0,6.9,0.0
289,43816.00347,12.7,83.8,0,6.999999993,0.0
290,43816.00694,12.5,83.8,0,6.900000013,0.0
291,43816.01042,12.5,83.9,0,6.99999999,0.0
292,43816.01389,13.0,84.1,0,7.0,0.0
293,43816.01736,13.1,83.0,0,7.0,0.0
294,43816.02083,13.4,82.7,0,7.00000001,0.0
295,43816.02431,13.5,82.7,0,7.099999987,0.0
296,43816.02778,13.6,82.9,0,7.1,0.0
297,43816.03125,13.5,83.2,0,7.1,0.0
298,43816.03472,13.3,83.6,0,7.1,0.0
299,43816.03819,13.7,84.0,0,7.1,0.0
300,43816.04167,13.5,84.4,0,7.00000001,0.0
301,43816.04514,13.5,84.7,0,7.0,0.0
302,43816.04861,13.5,85.1,0,7.000000003,0.0
303,43816.05208,13.5,85.4,0,7.09999999,0.0
304,43816.05556,13.2,85.7,0,7.000000013,0.0
305,43816.05903,13.5,85.9,0,7.199999987,0.0
306,43816.0625,13.3,86.2,0,7.1,0.0
307,43816.06597,13.5,86.4,0,7.099999993,0.0
308,43816.06944,13.4,86.7,0,7.000000013,0.0
309,43816.07292,13.5,86.9,0,6.90000001,0.0
310,43816.07639,13.3,87.1,0,6.800000003,0.0
311,43816.07986,13.3,87.4,0,6.699999997,0.0
312,43816.08333,13.2,87.6,0,6.6,0.0
313,43816.08681,13.2,87.9,0,6.6,0.0
314,43816.09028,13.0,88.1,0,6.500000007,0.0
315,43816.09375,13.1,88.3,0,6.5,0.0
316,43816.09722,13.2,88.4,0,6.4,0.0
317,43816.10069,12.9,88.5,0,6.4,0.0
318,43816.10417,13.0,88.8,0,6.30000001,0.0
319,43816.10764,13.0,88.8,0,6.3,0.0
320,43816.11111,12.8,88.8,0,6.199999997,0.0
321,43816.11458,12.8,88.9,0,6.10000002,0.0
322,43816.11806,12.9,89.1,0,6.299999973,0.0
323,43816.12153,12.8,89.2,0,6.3,0.0
324,43816.125,12.7,89.3,0,6.3,0.0
325,43816.12847,12.8,89.4,0,6.299999993,0.0
326,43816.13194,12.7,89.5,0,6.200000013,0.0
327,43816.13542,12.8,89.7,0,6.49999997,0.0
328,43816.13889,12.7,89.9,0,6.599999997,0.0
329,43816.14236,12.7,89.9,0,6.6,0.0
330,43816.14583,12.4,89.9,0,6.6,0.0
331,43816.14931,12.6,90.0,0,6.6,0.0
332,43816.15278,12.5,90.1,0,6.6,0.0
333,43816.15625,12.4,90.2,0,6.5,0.0
334,43816.15972,12.6,90.3,0,6.5,0.0
335,43816.16319,12.5,90.4,0,6.5,0.0
336,43816.16667,12.6,90.5,0,6.40000001,0.0
337,43816.17014,12.5,90.6,0,6.4,0.0
338,43816.17361,12.4,90.6,0,6.4,0.0
339,43816.17708,12.4,90.8,0,6.4,0.0
340,43816.18056,12.5,90.9,0,6.4,0.0
341,43816.18403,12.3,90.9,0,6.4,0.0
342,43816.1875,12.5,90.9,0,6.4,0.0
343,43816.19097,12.6,90.9,0,6.500000007,0.0
344,43816.19444,12.4,91.1,0,6.599999987,0.0
345,43816.19792,12.2,91.2,0,6.6,0.0
346,43816.20139,12.4,91.2,0,6.6,0.0
347,43816.20486,12.4,91.2,0,6.699999997,0.0
348,43816.20833,12.3,91.3,0,6.6,0.0
349,43816.21181,12.4,91.4,0,6.6,0.0
350,43816.21528,12.4,91.6,0,6.699999993,0.0
351,43816.21875,12.3,91.7,0,6.6,0.0
352,43816.22222,12.4,92.0,0,6.600000007,0.0
353,43816.22569,12.4,92.0,0,6.699999987,0.0
354,43816.22917,12.3,92.0,0,6.79999999,0.0
355,43816.23264,12.2,92.0,0,6.899999997,0.0
356,43816.23611,12.3,92.3,0,6.9,3.35e-08
357,43816.23958,12.3,92.4,0,6.90000001,0.999999899
358,43816.24306,12.4,92.5,0,6.999999987,1.34e-07
359,43816.24653,12.2,92.5,0,6.900000007,0.0
360,43816.25,12.3,92.6,0,6.8,0.0
361,43816.25347,12.3,92.7,0,6.8,0.0
362,43816.25694,12.4,92.8,0,6.8,0.0
363,43816.26042,12.3,92.8,0,6.89999999,0.0
364,43816.26389,12.2,92.9,0,6.800000003,0.0
365,43816.26736,12.2,93.0,0,6.9,0.0
366,43816.27083,12.3,93.1,0,6.90000002,0.0
367,43816.27431,12.2,93.1,0,7.099999973,0.0
368,43816.27778,12.2,93.2,0,7.199999993,0.0
369,43816.28125,12.3,93.2,0,7.3,0.0
370,43816.28472,12.3,93.3,0,7.6,0.0
371,43816.28819,12.2,93.2,0,7.6,0.0
372,43816.29167,12.4,93.4,0,7.69999999,0.0
373,43816.29514,12.3,93.4,0,7.799999997,0.0
374,43816.29861,12.3,93.4,0,8.000000003,0.0
375,43816.30208,12.3,93.5,0,8.10000001,0.0
376,43816.30556,12.3,93.6,0,8.199999987,0.0
377,43816.30903,12.3,93.7,0,8.2,0.0
378,43816.3125,12.3,93.7,0,8.3,0.0
379,43816.31597,12.3,93.8,0,8.3,0.0
380,43816.31944,12.3,93.9,100,8.3,0.0
381,43816.32292,12.7,93.9,100,8.49999998,0.0
382,43816.32639,14.0,91.3,100,8.5,0.0
383,43816.32986,15.5,85.2,100,8.500000007,0.0
384,43816.33333,16.8,79.7,100,8.69999999,0.0
385,43816.33681,17.6,75.5,100,8.600000013,0.0
386,43816.34028,18.5,72.7,100,8.400000013,0.0
387,43816.34375,19.1,71.7,100,8.2,0.0
388,43816.34722,19.6,69.7,100,8.200000007,0.0
389,43816.35069,19.8,69.4,100,8.299999987,0.0
390,43816.35417,20.0,69.3,100,8.69999996,0.0
391,43816.35764,19.8,69.8,100,8.899999993,0.0
392,43816.36111,19.9,69.8,100,9.30000001,0.0
393,43816.36458,19.9,69.9,100,9.60000002,0.0
394,43816.36806,19.8,70.3,100,9.799999973,0.0
395,43816.37153,19.7,70.4,100,9.899999993,0.0
396,43816.375,19.7,70.6,100,10.0,0.0
397,43816.37847,19.5,70.8,100,10.10000001,0.0
398,43816.38194,19.6,71.1,100,10.19999999,0.0
399,43816.38542,19.5,71.7,100,10.29999999,0.0
400,43816.38889,19.6,71.7,100,10.3,0.0
401,43816.39236,19.8,72.6,100,10.4,0.0
402,43816.39583,19.7,72.8,100,10.4,0.0
403,43816.39931,19.8,73.5,100,10.4,0.0
404,43816.40278,19.5,73.2,100,10.4,0.0
405,43816.40625,19.6,73.7,100,10.5,0.0
406,43816.40972,19.3,74.2,100,10.60000001,0.0
407,43816.41319,19.5,74.4,100,10.79999997,0.0
408,43816.41667,19.0,74.3,100,10.89999999,0.0
409,43816.42014,18.9,74.3,100,11.0,0.0
410,43816.42361,18.9,74.8,100,11.20000001,0.0
411,43816.42708,18.9,74.8,100,11.4,0.0
412,43816.43056,18.9,75.0,100,11.4,0.0
413,43816.43403,18.6,75.5,100,11.4,0.0
414,43816.4375,18.4,76.5,100,11.5,0.0
415,43816.44097,18.4,77.0,100,11.6,0.0
416,43816.44444,18.4,77.1,100,11.6,0.0
417,43816.44792,18.4,77.1,100,11.6,0.0
418,43816.45139,18.7,76.8,100,11.5,0.0
419,43816.45486,19.0,76.0,100,11.5,0.0
420,43816.45833,19.3,75.1,100,11.59999999,0.0
421,43816.46181,19.9,73.6,100,11.50000001,0.0
422,43816.46528,20.2,72.0,100,11.59999999,0.0
423,43816.46875,20.5,71.6,100,11.6,0.0
424,43816.47222,20.6,71.4,100,11.70000001,0.0
425,43816.47569,21.0,70.8,100,11.89999997,0.0
426,43816.47917,21.2,70.0,100,11.9,0.0
427,43816.48264,21.4,69.7,100,11.9,0.0
428,43816.48611,21.6,69.7,100,11.9,0.0
429,43816.48958,21.6,69.8,100,12.0,0.0
430,43816.49306,21.7,69.8,100,12.0,0.0
431,43816.49653,21.6,70.1,100,12.0,0.0
432,43816.5,21.8,70.5,100,12.2,0.0
433,43816.50347,21.4,70.9,100,12.19999999,0.0
434,43816.50694,21.6,71.5,100,12.10000001,0.0
435,43816.51042,21.5,72.0,100,12.1,0.0
436,43816.51389,21.5,72.0,100,12.1,0.0
437,43816.51736,21.4,72.0,100,12.3,0.0
438,43816.52083,21.4,72.3,100,12.20000001,0.0
439,43816.52431,21.6,72.3,100,12.29999999,0.0
440,43816.52778,21.6,72.3,100,12.39999999,0.0
441,43816.53125,21.4,72.6,100,12.5,0.0
442,43816.53472,22.1,72.4,100,12.70000001,0.0
443,43816.53819,22.3,72.2,100,12.79999999,0.0
444,43816.54167,22.3,71.1,100,13.09999997,0.0
445,43816.54514,21.7,68.4,100,13.1,0.0
446,43816.54861,21.9,69.7,100,13.1,0.0
447,43816.55208,21.9,69.6,100,13.20000001,0.0
448,43816.55556,22.1,69.6,100,13.29999999,0.0
449,43816.55903,22.1,69.8,100,13.59999998,0.0
450,43816.5625,22.4,70.2,100,13.7,0.0
451,43816.56597,21.8,67.8,100,13.89999999,0.0
452,43816.56944,21.8,68.4,100,13.70000003,0.0
453,43816.57292,22.1,69.1,100,13.89999998,0.0
454,43816.57639,22.5,68.6,100,14.0,0.0
455,43816.57986,22.2,65.1,100,13.8,0.0
456,43816.58333,21.8,65.2,100,13.80000002,0.0
457,43816.58681,22.0,65.9,100,13.99999997,0.0
458,43816.59028,22.3,66.6,100,14.09999999,0.0
459,43816.59375,22.5,64.6,100,14.0,0.0
460,43816.59722,21.9,64.5,100,13.90000001,0.0
461,43816.60069,21.9,65.1,100,13.99999999,0.0
462,43816.60417,21.9,65.3,100,14.0,0.0
463,43816.60764,21.8,65.9,100,13.9,0.0
464,43816.61111,21.8,66.7,100,13.9,0.0
465,43816.61458,21.7,68.2,100,13.8,0.0
466,43816.61806,21.7,69.5,100,13.8,0.0
467,43816.62153,21.4,70.6,100,13.70000001,0.0
468,43816.625,21.4,71.7,100,13.8,0.0
469,43816.62847,21.1,72.7,100,13.70000001,0.0
470,43816.63194,21.0,73.6,100,13.79999999,0.0
471,43816.63542,21.0,74.2,100,13.70000001,0.0
472,43816.63889,20.9,74.8,100,13.7,0.0
473,43816.64236,20.9,75.5,100,13.8,0.0
474,43816.64583,20.8,75.5,100,13.7,0.0
475,43816.64931,20.7,76.1,100,13.7,0.0
476,43816.65278,20.7,75.8,100,13.60000001,0.0
477,43816.65625,20.7,75.7,100,13.7,0.0
478,43816.65972,21.0,75.2,100,13.6,0.0
479,43816.66319,20.9,74.9,100,13.6,0.0
480,43816.66667,20.7,74.9,100,13.30000003,0.0
481,43816.67014,20.8,74.9,100,13.3,0.0
482,43816.67361,20.7,74.9,100,13.3,0.0
483,43816.67708,20.6,75.2,100,13.3,0.0
484,43816.68056,20.4,75.5,100,13.3,0.0
485,43816.68403,20.5,75.8,100,13.3,0.0
486,43816.6875,20.5,75.8,100,13.4,0.0
487,43816.69097,20.6,75.8,100,13.3,0.0
488,43816.69444,20.5,75.8,100,13.3,0.0
489,43816.69792,20.5,75.8,100,13.39999999,0.0
490,43816.70139,20.5,76.0,100,13.4,0.0
491,43816.70486,20.4,76.0,100,13.3,0.0
492,43816.70833,20.5,75.9,100,13.29999996,0.0
493,43816.71181,20.5,75.6,100,12.90000005,0.0
494,43816.71528,20.6,75.3,100,11.80000007,0.0
495,43816.71875,20.5,74.8,100,11.6,0.0
496,43816.72222,20.2,74.3,100,11.39999999,0.0
497,43816.72569,20.5,73.8,100,11.20000003,0.0
498,43816.72917,20.3,72.9,100,11.10000001,0.999999899
499,43816.73264,20.7,72.0,100,10.90000001,3.35e-08
500,43816.73611,20.7,70.9,100,10.7,0.0
501,43816.73958,20.7,70.1,100,10.59999999,0.0
502,43816.74306,20.7,69.6,100,10.50000001,0.0
503,43816.74653,20.9,69.3,100,10.40000001,0.0
504,43816.75,20.7,69.2,100,10.3,0.0
505,43816.75347,20.6,69.0,100,10.29999999,0.0
506,43816.75694,20.5,68.5,100,10.20000001,0.0
507,43816.76042,20.9,67.9,100,10.10000001,0.999999899
508,43816.76389,20.7,67.4,100,10.1,1.0
509,43816.76736,20.8,67.0,100,9.999999993,0.0
510,43816.77083,20.6,66.8,0,9.8,0.0
511,43816.77431,20.6,67.4,0,9.8,0.0
512,43816.77778,20.5,67.6,0,9.700000007,0.0
513,43816.78125,20.5,67.3,0,9.6,1.0
514,43816.78472,20.5,66.7,0,9.5,1.0
515,43816.78819,20.4,66.3,0,9.5,1.0
516,43816.79167,20.0,66.5,0,9.40000001,1.0
517,43816.79514,19.2,67.2,0,9.300000003,1.0
